"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"MDM","Mountain Province Diamonds Inc.","5.19","408177930","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mdm",
"MVF","MuniVest Fund, Inc.","10.82","682568880","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mvf",
"MZA","MuniYield Arizona Fund, Inc.","14.24","64991360","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mza",
"NHC","National HealthCare Corporation","44.1","611358300","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nhc",
"NHC^A","National HealthCare Corporation","14.75","159904750","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhc^a",
"NAVB","Navidea Biopharmaceuticals, Inc.","2.9","275821900","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/navb",
"NBS","Neostem, Inc.","0.5602","60123465","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nbs",
"NBS/WS","Neostem, Inc.","0.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbs/ws",
"NBW","Neuberger Berman California Intermediate Municipal Fund Inc.","15.85","87317650","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbw",
"NHS","Neuberger Berman High Yield Strategies Fund","14.21","174143550","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhs",
"NBH","Neuberger Berman Intermediate Municipal Fund Inc.","15.9001","296950267.6","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbh",
"NBO","Neuberger Berman New York Intermediate Municipal Fund Inc.","15.75","79490250","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nbo",
"NRO","Neuberger Berman Real Estate Securities Income Fund, Inc.","4.15","243704600","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/nro",
"CUR","Neuralstem, Inc.","1.15","55984300","n/a","1973","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cur",
"UWN","Nevada Gold & Casinos, Inc.","1.46","23097200","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/uwn",
"NSU","Nevsun Resources Ltd","4.07","799706160","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nsu",
"GBR","New Concept Energy, Inc","3.238","6304386","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gbr",
"NEWN","New Energy Systems Group.","0.71","10331920","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/newn",
"NEN","New England Realty Associates Limited Partnership","27.44","8671040","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/nen",
"NGD","NEW GOLD INC.","10.92","4357538640","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ngd",
"PAL","North American Palladium, Ltd.","2.93","453133290","n/a","2000","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pal",
"NAK","Northern Dynasty Minerals, Ltd.","6.75","635694750","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nak",
"NOG","Northern Oil and Gas, Inc.","22.93","1448419310","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nog",
"NBY","NovaBay Pharmaceuticals, Inc.","1.33","37661610","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nby",
"NG","Novagold Resources Inc New","8.13","1951069920","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ng",
"NTN","NTN Buzztime, Inc.","0.2349","14307054.3","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ntn",
"NLP","NTS Realty Holdings Limited Partnership","3.45","38277750","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nlp",
"NTS","NTS, Inc.","0.6","24712200","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/nts",
"NEA","Nuveen AMT-Free Municipal Income Fund","14.94","332280540","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nea",
"NFZ","Nuveen Arizona Dividend Advantage Municipal Fund","14.49","22430520","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nfz",
"NFZ^C","Nuveen Arizona Dividend Advantage Municipal Fund","10.08","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nfz^c",
"NKR","Nuveen Arizona Dividend Advantage Municipal Fund 2","14.78","36063200","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkr",
"NXE","Nuveen Arizona Dividend Advantage Municipal Fund 3","14.3","43843800","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nxe",
"NVX","Nuveen California Dividend Advantage Municipal Fund 2","15.55","229315850","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nvx",
"NZH","Nuveen California Dividend Advantage Municipal Fund 3","14.338","345947264","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzh",
"NCB","Nuveen California Municipal Value Fund 2","16.226","53351088","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncb",
"NCU","Nuveen California Premium Income Municipal Fund","15.38","88142780","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ncu",
"NFC","Nuveen Connecticut Dividend Advantage Municipal Fund","15.02","38841720","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nfc",
"NGK","Nuveen Connecticut Dividend Advantage Municipal Fund 2","15.19","35240800","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/ngk",
"NGO","Nuveen Connecticut Dividend Advantage Municipal Fund 3","14.18","61924060","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/ngo",
"CFD","Nuveen Diversified Commodity Fund","23.42","217033140","n/a","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cfd",
"NXZ","Nuveen Dividend Advantage Municipal Fund 2","15.3","450768600","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxz",
"NZF","Nuveen Dividend Advantage Municipal Fund 3","15.36","620421120","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/nzf",
"NVG","Nuveen Dividend Advantage Municipal Income Fund","15.37","458072110","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nvg",
"NZX","Nuveen Georgia Dividend Advantage Municipal Fund","15.76","31078720","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzx",
"NZX^C","Nuveen Georgia Dividend Advantage Municipal Fund","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzx^c",
"NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","14.99","68279450","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"NPG","Nuveen Georgia Premium Income Municipal Fund","15.2","57866400","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/npg",
"NKL","Nuveen Insured California Dividend Advantage Municipal Fund","16.27","248215120","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkl",
"NKX","Nuveen Insured California Tax-Free Advantage Municipal Fund","14.98","88187260","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkx",
"NGX","Nuveen Insured Massachusetts Tax-Free Advantage Municipal Fund","14.69","40059630","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/ngx",
"NFM","Nuveen Maryland Dividend Advantage Municipal Fund","14.8","62115600","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nfm",
"NZR","Nuveen Maryland Dividend Advantage Municipal Fund 2","15.0294","63168568.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzr",
"NWI","Nuveen Maryland Dividend Advantage Municipal Fund 3","14.8","79416800","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nwi",
"NMB","Nuveen Massachusetts Dividend Advantage Municipal Fund","14.74","28978840","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nmb",
"NMB^C","Nuveen Massachusetts Dividend Advantage Municipal Fund","10.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmb^c",
"NZW","Nuveen Michigan Dividend Advantage Municipal Fund","14.38","29522140","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzw",
"NZW^C","Nuveen Michigan Dividend Advantage Municipal Fund","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzw^c",
"NOM","Nuveen Missouri Premium Income Municipal Fund","16.6","38545200","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/nom",
"NMZ","Nuveen Municipal High Income Opportunity Fund","12.91","359827520","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/nmz",
"NXJ","Nuveen New Jersey Dividend Advantage Municipal Fund","15.15","99535500","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxj",
"NUJ","Nuveen New Jersey Dividend Advantage Municipal Fund 2","15.75","71237250","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuj",
"NJV","Nuveen New Jersey Municipal Value Fund","16.43","25647230","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/njv",
"NRK","Nuveen New York AMT-Free Municipal Income Fund","15.01","52640070","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NXK","Nuveen New York Dividend Advantage Municipal Fund 2","15.19","98567910","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxk",
"NKO","Nuveen New York Dividend Advantage Municipal Income Fund","15.26","121118620","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nko",
"NYV","Nuveen New York Municipal Value Fund 2","15","35205000","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nyv",
"NRB","Nuveen North Carolina Dividend Advantage Municipal Fund","16.83","38237760","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nrb",
"NNO","Nuveen North Carolina Dividend Advantage Municipal Fund 2","15.84","59447520","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nno",
"NII","Nuveen North Carolina Dividend Advantage Municipal Fund 3","15.77","62086490","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nii",
"NXI","Nuveen Ohio Dividend Advantage Municipal Fund","15.52","65897920","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxi",
"NXI^D","Nuveen Ohio Dividend Advantage Municipal Fund","10.21","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxi^d",
"NBJ","Nuveen Ohio Dividend Advantage Municipal Fund 2","14.98","46767560","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbj",
"NBJ^A","Nuveen Ohio Dividend Advantage Municipal Fund 2","10.06","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbj^a",
"NVJ","Nuveen Ohio Dividend Advantage Municipal Fund 3","16.14","34830120","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nvj",
"NVJ^A","Nuveen Ohio Dividend Advantage Municipal Fund 3","10.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvj^a",
"NXM","Nuveen Pennsylvania Dividend Advantage Municipal Fund","14.9","49497800","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxm",
"NVY","Nuveen Pennsylvania Dividend Advantage Municipal Fund 2","14.91","55554660","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/nvy",
"NPN","Nuveen Pennsylvania Municipal Value Fund","15.7","19138300","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/npn",
"JRS","Nuveen Real Estate Fund","11.16","318718440","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/jrs",
"JFP","Nuveen Tax-Advantaged Floating Rate Fund","2.38","33265260","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jfp",
"NGB","Nuveen Virginia Dividend Advantage Municipal Fund","15.89","49989940","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/ngb",
"NNB","Nuveen Virginia Dividend Advantage Municipal Fund 2","16.31","93635710","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nnb",
"BQI","Oilsands Quest Inc","0.179","62417121","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/bqi",
"OBT","Orbital Corporation Limited","5.5","3338500","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/obt",
"TIS","Orchids Paper Products Company","18","135000000","n/a","1988","Basic Industries","Paper","http://www.nasdaq.com/symbol/tis",
"ONP","Orient Paper, Inc.","3.9","71565000","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/onp",
"OESX","Orion Energy Systems, Inc.","2.45","56376950","n/a","2007","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"OFI","Overhill Farms, Inc.","4.36","68988280","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ofi",
"PHF","Pacholder High Yield Fund, Inc.","9.25","119870750","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/phf",
"PBM","Pacific Booker Minerals Inc","8.75","105262500","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pbm",
"PCG^A","Pacific Gas & Electric Co.","30.1399","174359321.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^a",
"PCG^B","Pacific Gas & Electric Co.","27.4","32140200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^b",
"PCG^C","Pacific Gas & Electric Co.","25.29","10116000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^c",
"PCG^D","Pacific Gas & Electric Co.","25.03","44503340","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^d",
"PCG^E","Pacific Gas & Electric Co.","24.8058","30238270.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^e",
"PCG^G","Pacific Gas & Electric Co.","24.5","19428500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^g",
"PCG^H","Pacific Gas & Electric Co.","23.31","14242410","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^h",
"PCG^I","Pacific Gas & Electric Co.","23.0138","9619768.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^i",
"PCE","Pacific Office Properties Trust, Inc","0.5101","2010304.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pce",
"PPW^","PacifiCorp","101","12726000","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppw^",
"PTN","Palatin Technologies, Inc.","0.58","20242580","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptn",
"PZG","Paramount Gold and Silver Corp.","2.45","335373150","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pzg",
"PCYG","Park City Group, Inc.","2.8","33121200","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pcyg",
"PRK","Park National Corporation","66.29","1021263740","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/prk",
"PTX","Pernix Therapeutics Holdings, Inc.","8.6","221389800","n/a","1993","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptx",
"PIP","PharmAthene, Inc","1.36","65663520","n/a","1973","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pip",
"HNW","Pioneer Diversified High Income Trust","20.6","169867600","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/hnw",
"PDC","Pioneer Drilling Co","9.97","616425160","n/a","1991","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdc",
"PLG","Platinum Group Metals Ltd.","1.5","266377500","n/a","1989","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/plg",
"PCC","PMC Commercial Trust","7.4299","78571192.5","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pcc",
"PLM","Polymet Mining Corp.","1.24","191983000","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/plm",
"PW","Power REIT","10","16230000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pw",
"APTS","Preferred Apartment Communities, Inc.","7.8","40146600","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/apts",
"PBTH","PROLOR Biotech, Inc.","6.0401","329421013.9","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbth",
"PLX","Protalix BioTherapeutics, Inc.","5.34","484952100","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/plx",
"PDO","Pyramid Oil Co","5.35","25059400","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdo",
"QMM","Quaterra Resources Inc","0.59","80513760","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/qmm",
"QPSA","Quepasa Corporation","4.43","149149240","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/qpsa",
"QRM","Quest Rare Minerals Ltd","2.55","157411500","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/qrm",
"RLGT","Radiant Logistics, Inc.","2.29","73992190","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rlgt",
"REE","Rare Element Resources Ltd.","5.37","237520470","n/a","1992","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ree",
"UTG","Reaves Utility Income Fund","26.66","612993380","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/utg",
"RWC","RELM Wireless Corporation","1.25","16900000","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/rwc",
"RCG","Renaissance Capital Growth & Income Fund III, Inc.","1.7199","7677633.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rcg",
"RTK","Rentech, Inc.","1.81","407668110","n/a","1991","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rtk",
"RVP","Retractable Technologies, Inc.","1.2299","31091872","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rvp",
"RVM","Revett Minerals Inc.","4.41","150164910","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rvm",
"RNN","Rexahn Pharmaceuticals, Inc.","0.5098","48607390.8","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rnn",
"RIC","Richmont Mines, Inc.","10.06","317453360","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ric",
"RIF","RMR Real Estate Income Fund.","15.56","27307800","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/rif",
"RPI","Roberts Realty Investors, Inc.","1.38","14305080","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpi",
"RBY","Rubicon Minerals Corp","3.5","750032500","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rby",
"BQY","S&P Quality Rankings Glbl Equ Mngd Tr","13.3","395887800","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/bqy",
"SGA","Saga Communications, Inc.","36","131544000","n/a","1992","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sga",
"SAL","Salisbury Bancorp, Inc.","26.25","44336250","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal",
"SSN","Samson Oil & Gas Limited","2.74","144515820","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssn",
"SDO^A","San Diego Gas & Electric Company","24","9000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sdo^a",
"SDO^B","San Diego Gas & Electric Company","22.25","6675000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sdo^b",
"SDO^C","San Diego Gas & Electric Company","20.45","6646250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sdo^c",
"SDO^H","San Diego Gas & Electric Company","30.981","19827840","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sdo^h",
"SARA","Saratoga Resources Inc","6.45","170157450","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sara",
"SEB","Seaboard Corporation","1860.22","2249005980","n/a","1996","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seb",
"SA","Seabridge Gold, Inc.","23.04","945907200","n/a","1987","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"IDI","SearchMedia Holdings Limited","1.56","32540040","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/idi",
"IDI/U","SearchMedia Holdings Limited","3.49","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/idi/u",
"IDI/WS","SearchMedia Holdings Limited","0.12","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/idi/ws",
"SED","SED International Holdings Inc","3.9801","19709455.2","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/sed",
"SNT","Senesco Technologies Inc","0.24","21126240","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snt",
"SVT","Servotronics, Inc.","10.8","24159600","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/svt",
"SIF","SIFCO Industries, Inc.","19.07","101051930","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/sif",
"SVBL","Silver Bull Resources, Inc.","0.58","78972800","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/svbl",
"WWZ^K","SiM Internal Test 10","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wwz^k",
"MMZ^K","SiM Internal Test 6","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mmz^k",
"OOZ^K","SiM Internal Test 7","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ooz^k",
"QQZ^K","SiM Internal Test 8","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqz^k",
"SS^K","SiM Internal Test 9","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ss^k",
"SIHI","SinoHub, Inc","0.55","18400250","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/sihi",
"SLI","SL Industries, Inc.","16.95","77427600","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sli",
"ZXX","SM Listed Test 3","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zxx",
"ZXX^F","SM Listed Test 3","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zxx^f",
"XPL","Solitario Exploration & Royalty Corp","1.49","50965450","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/xpl",
"SOQ","Sonde Resources Corp","2.47","153883470","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/soq",
"SCE^B","Southern California Edison Company","20.55","20550000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^b",
"SCE^C","Southern California Edison Company","21.4601","25752120","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^c",
"SCE^D","Southern California Edison Company","22.83","37737990","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^d",
"SCE^E","Southern California Edison Company","24.7299","32074680.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^e",
"SSE","Southern Connecticut Bancorp Inc","1.5999","4316530.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sse",
"SGB","Southwest Georgia Financial Corporation","10.15","25862200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sgb",
"LOV","Spark Networks, Inc.","4.36","89794200","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lov",
"SILU","Sprott Resource Lending Corp.","1.52","235136400","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/silu",
"SGS","Stream Global Services, Inc","3.08","235641560","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/sgs",
"SSY","SunLink Health Systems, Inc.","0.98","9259040","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ssy",
"STS","Supreme Industries, Inc.","3.01","39409930","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/sts",
"SYRG","Synergy Resources Corporation","3.25","166231000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/syrg",
"SYN","Synthetic Biologics, Inc","2.1","65715300","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/syn",
"TTTM","T3 Motion Inc","0.46","5925260","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tttm",
"TTTM/WS/W","T3 Motion Inc","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tttm/ws/w",
"TTTM/WS/Z","T3 Motion Inc","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tttm/ws/z",
"TLB/WS","Talbots, Inc. (The)","0.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tlb/ws",
"TRX","Tanzanian Royalty Exploration Corporation","4.3","429965600","n/a","2005","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trx",
"TGB","Taseko Mines Limited","3.97","744367060","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tgb",
"TAS","Tasman Metals Ltd","2.14","125147200","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tas",
"TSH","Teche Holding Company","37.6","77794400","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tsh",
"TIK","Tel-Instrument Electronics Corp.","6.75","18117000","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tik",
"TGC","Tengasco, Inc.","1.04","63166480","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tgc",
"TF","Thai Capital Fund Inc","10.88","38787200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tf",
"TPI","Tianyin Pharmaceutical Co., Inc.","0.77","22634920","n/a","1986","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tpi",
"TLR","Timberline Resources Corporation","0.535","32797640","n/a","1983","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tlr",
"TGD","Timmons Gold Corp","2.83","396952780","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tgd",
"TOF","Tofutti Brands Inc.","1.7","8800900","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/tof",
"TMP","Tompkins Financial Corporation","39.29","437022670","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tmp",
"TAT","Transatlantic Petroleum Ltd","1.3","475449000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tat",
"TA","TravelCenters of America LLC","5.06","75900","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ta",
"TPLM","Triangle Petroleum Corporation","7.47","323383770","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tplm",
